index	0	1	2
CAGGTG_E12_Q6	1.5344303363050696e-44	1.689868129372773e-40	(17776, 265, 1528, 106, 'NRXN3;WNT2B;R3HDM1;GOLPH3L;GNA12;DEF6;POMC;SCUBE3;ITGB6;KCNB2;PIAS1;MYBPC3;ELAVL4;SMAD3;PDE1C;SPI1;COL4A3BP;SKAP1;APEH;VCAN;ITSN2;TAL1;CXXC5;FKBP5;TMEM161B;SYT4;RIT2;KCTD13;LMOD1;CELF1;ZNF664;TOM1L1;MADD;EBF1;APOBR;ERBB4;NEGR1;FYN;DUSP13;UBTF;HIVEP3;CADM2;GADD45G;PCDH17;PRSS36;POLK;PRKD1;HR;OTUD7B;CORO1A;IGF2BP1;IGF1R;CHST8;DOC2A;WWP2;AK5;SLC4A1;CACNA2D2;PTPRJ;AFF3;ALDOA;PDE4B;ANKS1A;AMPD2;DUSP6;ARPP21;SEMA3F;MYO19;C17orf58;SBF2;CRTC1;STX19;GRIA1;PIK3R1;SV2A;HIVEP1;TMUB2;HOXA11;C1QTNF4;TRIB1;RBM26;SOCS5;BTBD11;CRIM1;PAX2;STX4;MEF2C;HYOU1;PSIP1;BDNF;SLIT2;TRPS1;POU3F2;DNMT3A;GPX1;BPTF;DOCK3;PIGW;AAK1;SSH2;CCDC92;PLA2G6;BNC2;TAF11;AUTS2;RASGEF1B;NCAM1')
TGGAAA_NFAT_Q4_01	1.1903874312626494e-39	6.554868390247779e-36	(17776, 265, 1233, 91, 'HOXC5;CDK2AP1;ATP2B4;RCOR1;SCN2A;ACSS1;DEF6;RPL13;SEMA4D;POMC;SCUBE3;ADAMTSL3;MAFF;ELAVL4;TMBIM6;SMAD3;HOXA9;CAMKV;FOXP1;HSD17B12;PYGB;PRF1;TFAP2D;VCAN;TAL1;CDH20;ADAMTSL4;SYT4;RERE;BBS4;LMOD1;MAML3;VPS11;MIR137HG;RHOA;EBF1;TEX15;ERBB4;TCTA;CADM2;FBXL19;UNC79;ADM;CRTAC1;OTUD7B;ENSA;HOXA13;BSN;HNF4G;ARIH2;WWP2;CRIPT;AFF3;PDE4B;KLF14;MAP2K3;NFAT5;TULP1;MYO19;CNIH2;ANTXR1;TFAP2B;SBF2;CDK11B;SV2A;HIVEP1;COL16A1;HOXA11;RBM26;HMGCR;RILPL2;MRPL28;ADAMTS14;STX4;MEF2C;PSIP1;BDNF;VPS45;TRPS1;GPX1;NOB1;DOCK3;PIGW;CCNT2;ACMSD;PDE4C;BNC2;AUTS2;HNRNPD;WNK1;TTLL7')
GGGCGGR_SP1_Q6	5.3997933871010496e-39	1.9822641524047954e-35	(17776, 265, 1579, 101, 'HOXC5;WNT2B;R3HDM1;ACSS1;GNA12;DEF6;HMBS;ADAMTSL3;MAFF;SMAD3;HOXA9;APOE;CAMKV;LINGO1;APEH;FUS;TOMM40;VCAN;ITSN2;FOXO3;HOXC6;CCNE1;CXXC5;FKBP5;HTR1A;JUND;KBTBD4;PRPF3;LMOD1;CELF1;MIR137HG;MON1A;RHOA;TMEM184B;RPA1;ERBB4;TCTA;UBTF;CADM2;MST1;FBXL19;CLIP1;FEZ2;UNC79;PCDH17;MTCH2;ZSCAN2;CRTAC1;HR;PROS1;OTUD7B;ENSA;HOXA13;CORO1A;IGF2BP1;SNX11;IGF1R;ARNTL;AMIGO3;SIX5;PEPD;ANKS1A;KLF14;SDCCAG8;ZBTB7A;MAP2K3;ADPGK;NFAT5;RABEP2;RNF123;MYO19;CNIH2;SBF2;ATXN2L;SEC11A;FNBP4;ETAA1;SV2A;HIVEP1;ZNF668;TMUB2;TRIB1;SRD5A3;RILPL2;CPNE4;IPO9;PAX2;STX4;MEF2C;HYOU1;PSIP1;ZCCHC8;BDNF;POU3F2;TRPS1;DNMT3A;ITGAM;CSE1L;HIP1;BCL7C;PIGW;CCNT2;SSH2;TAF11;FBXO36;PSMC3;GGNBP2;GMPPB;HNRNPD;NCAM1;DARS;WNK1;CEBPA;ZNF646;PIK3R2')
GGGAGGRR_MAZ_Q6	9.481787976650092e-38	2.6105732746711867e-34	(17776, 265, 1333, 92, 'ADAMTS3;HOXC5;TNRC6A;MOV10;R3HDM1;SCUBE3;KCNB2;PDZK1IP1;MYBPC3;ELAVL4;CLOCK;PPARG;HOXA9;SPI1;CAMKV;FUS;VCAN;FOXO3;CCNE1;MLLT10;CXXC5;ADAMTSL4;ORAI1;HTR1A;SYT4;RERE;CELF1;PURG;RHOA;EBF1;TCTA;FYN;UBTF;CADM2;GADD45G;FBXL19;CLIP1;SYN2;PCDH17;ZSCAN2;HR;PRSS8;HOXA13;OTUD7B;ENSA;POC1B;CORO1A;TBX6;NEO1;IGF2BP1;HNF4G;CHST8;IGF1R;WWP2;PTPRJ;SIX5;PEPD;ALDOA;VSX1;MAPK3;AMPD2;SDCCAG8;DUSP6;FAM57B;MYO19;SBF2;ATXN2L;CRTC1;LAT;RHOC;GRIA1;ZNF668;C1QTNF4;TRIB1;RANBP17;RILPL2;PAX2;PSIP1;BDNF;TRPS1;POU3F2;ACAN;DNMT3A;RAB3A;NOB1;PIGW;BNC2;FBXO36;AUTS2;GGNBP2;ANKRD11;HNRNPD;MSI1;NCAM1;DARS;SLC39A13;WNK1;ZNF646')
TTGTTT_FOXO4_01	1.848434271897478e-37	4.071361327281385e-34	(17776, 265, 1344, 92, 'C11orf63;RCOR1;TNRC6A;SCUBE3;HMBS;PIAS1;MAFF;ELAVL4;SMAD3;HOXA9;FOXP1;SKAP1;TSPAN9;PELO;FUS;TFAP2D;HOXC6;TAL1;CXXC5;FKBP5;DNAJB4;SYT4;RIT2;BBS4;MAML3;ZNF664;MIR137HG;MON1A;EBF1;ERBB4;ISL1;CADM2;PCDH17;HIP1R;C6orf106;ZSCAN2;PRKD1;HR;OTUD7B;BSN;CORO1A;TBX6;NEO1;HNF4G;CHST8;IGF1R;CDH11;SLC4A1;CRIPT;CACNA2D2;AFF3;MAPK3;ANKS1A;SLITRK6;DPYSL4;DUSP6;DACT1;RPRD2;TFAP2B;FAIM2;C17orf53;GRIA1;PIK3R1;HIVEP1;HOXA11;TRIB1;DNER;IP6K1;TARS2;CRIM1;PAX2;MEF2C;GABRG1;BDNF;HCAR2;TRPS1;RBM5;BPTF;AAK1;SSH2;CCDC92;BNC2;TAF11;AGBL4;NPAS3;RASGEF1B;STK33;MSI1;NCAM1;BCL7A;POU6F2;RIOK3')
AACTTT_UNKNOWN	2.473659312436552e-37	4.540401667977291e-34	(17776, 265, 1317, 91, 'HOXC5;CDK2AP1;ATP2B4;R3HDM1;GOLPH3L;RSRC2;PKHD1;SCUBE3;ADAMTSL3;PIAS1;ELAVL4;SMAD3;CAMKV;KNTC1;HSD17B12;TSPAN9;PELO;TFAP2D;VCAN;FOXO3;HOXC6;TAL1;MLLT10;CXXC5;TRAF3;RIT2;PRPF3;PTBP2;MAML3;MIR137HG;EBF1;ERBB4;ISL1;UNC79;C6orf106;MTCH2;ADM;CRTAC1;OTUD7B;POC1B;IGF2BP1;IGF1R;CHST8;GPR61;CDH11;WWP2;SIX5;AFF3;PDE4B;MAPK3;ANKS1A;KLF14;SLITRK6;DACT1;NFAT5;ARPP21;SEMA3F;PIK3R1;HOXA11;HCN4;ADAMTS6;TRIB1;RILPL2;CPNE4;CRIM1;PAX2;PPARD;MEF2C;GABRG1;HMGB1;BDNF;TRPS1;POU3F2;ACAN;FARP1;DNMT3A;GPX1;BPTF;DOCK3;AAK1;SSH2;ACMSD;BNC2;TAF11;NTM;NPAS3;AUTS2;GMPPB;DARS;SLC39A13;TCP11')
CTTTGT_LEF1_Q2	3.4863272631046603e-35	5.484988878367374e-32	(17776, 265, 1272, 87, 'HOXC5;RCOR1;TNRC6A;SCUBE3;IPO11;KCNB2;ASCL4;ELAVL4;SMAD3;ALPK3;HOXA9;LINGO1;FOXP1;GBE1;SKAP1;FUS;VCAN;FOXO3;HOXC6;TAL1;RPL27A;CXXC5;C1orf54;FKBP5;JUND;DNAJB4;SYT4;RERE;PTBP2;CELF1;ZNF664;MIR137HG;MON1A;FYN;UBTF;PCDH17;ZSCAN2;HR;HOXA13;NEO1;IGF2BP1;IGF1R;CDH11;WWP2;SLC4A1;DIEXF;PTPRJ;SIX5;SLC39A8;AFF3;SDCCAG8;DPYSL4;DACT1;ADPGK;ARPP21;SEMA3F;RBM6;PACS1;CNIH2;GRIA1;PIK3R1;HIVEP1;ZNF668;TMUB2;HOXA11;C1QTNF4;TRIB1;SOCS5;IPO9;PGPEP1;SF3B1;CRIM1;PAX2;MEF2C;HMGB1;BDNF;FARP1;DNMT3A;RBM5;BPTF;BCL7C;SSH2;CCDC92;ACMSD;BNC2;RASGEF1B;ZNF646')
RNGTGGGC_UNKNOWN	6.648126956650621e-24	9.151977771699161e-21	(17776, 265, 487, 46, 'RERE;HOXC5;ADAMTS3;GPR61;ATP2B4;ADAMTS14;PTBP2;WWP2;CPNE4;SLC4A1;MAML3;R3HDM1;ALDOA;AMPD2;STX4;KCNB2;GRB14;ELAVL4;LIME1;BDNF;FYN;USP4;CADM2;DNMT3A;PACS1;CNIH2;FOXP1;TFAP2B;BCL7C;PACSIN1;COL4A3BP;ATXN2L;HIP1R;POLK;TSPAN9;SOCS5;FBXO36;PPL;LAT;NCAM1;HOXA11;TRIB1;RBM26;FKBP5;SH3GL3;IGF2BP1')
RYTTCCTG_ETS2_B	7.611132828925699e-23	8.382140584495873e-20	(17776, 265, 704, 53, 'CD19;ADAMTS3;NRXN3;ATP2B4;WWP2;GOLPH3L;SCN2A;TOM1L1;MADD;MIR137HG;DEF6;SDCCAG8;MEF2C;ADAMTSL3;ELAVL4;SMAD3;IGF2BP1;ST7L;LIME1;ARFGEF2;BDNF;NFAT5;HCAR2;UBTF;SEMA3F;GPX1;RIN3;SPI1;CAPZA1;FOXP1;SBF2;SSH2;SKAP1;PRF1;PELO;YIF1A;LAT;GGNBP2;STX19;GRIA1;PIK3R1;LIN7C;ZNF668;FOXO3;TMUB2;HOXA11;TRIB1;MLLT10;TMEM161B;ZHX3;TRAF3;SOS2;ZNF646;HIVEP2;RASA2')
PILON_KLF1_TARGETS_DN	7.376886788013287e-23	8.382140584495873e-20	(17776, 265, 1278, 71, 'RERE;IGF1R;ANTXR2;PRPF3;GINS1;CDK2AP1;ARNTL;RCOR1;TNRC6A;CELF1;IPO9;MAPKAPK3;STK24;SBNO1;MFAP3;RAB3GAP1;METTL10;ARFRP1;AXIN1;MCM6;ANKS1A;DEF6;SF3B1;MEF2C;PIAS1;HMGB1;CEP192;TMBIM6;ZCCHC8;ADPGK;MLXIP;FYN;EIF3C;EIF4E3;ANAPC4;NSUN3;ITGAM;RPRD2;RIN3;NOB1;FOXP1;BPTF;CLIP1;CSE1L;BCL7C;COL4A3BP;PREX1;PWP1;SSH2;NOC3L;HIP1R;FUS;XPO6;YIF1A;TMEM165;ANKRD44;CDK11B;INO80;PIK3R1;HNRNPD;ATXN7L3;KDM2B;CLN3;CAMKK2;SH2B1;ENSA;ANP32E;DARS;MLLT10;WNK1;BCL7A;CXXC5;C1orf54;CORO1A;TRAF3;SOS2;MAST3;RASA2;RIOK3')
