index	0	1	2
CAGGTG_E12_Q6	2.4704404819287496e-57	2.720696102748132e-53	(17776, 324, 1528, 133, 'SLC38A3;NRXN3;WNT2B;MAPK14;GIT1;R3HDM1;GOLPH3L;MPPED2;GNA12;DEF6;POMC;SCUBE3;ITGB6;KCNB2;PIAS1;INVS;MYBPC3;ELAVL4;SMAD3;DPYSL5;PDE1C;SPI1;COL4A3BP;SKAP1;YARS;APEH;SSBP2;PARD3B;CGGBP1;ITSN2;TAL1;CXXC5;CDH7;FKBP5;KCNA4;TMEM161B;SYT4;RIT2;KCTD13;LMOD1;CELF1;LNX2;ZNF664;ZFHX3;DLK1;TOM1L1;GTF2I;PC;C12orf42;APOBR;ERBB4;NEGR1;NRXN1;DUSP13;UBTF;CASKIN1;HIVEP3;CADM2;GADD45G;BCL11B;OVOL1;PCDH17;PRSS36;POLK;DGKG;RAB35;PRKD1;HR;OTUD7B;CORO1A;ZNF821;IGF2BP1;IGF1R;CHST8;ADAMTS17;DOC2A;AK5;WWP2;HMGA1;SLC4A1;CACNA2D2;PTPRJ;AFF3;ALDOA;PDE4B;ANKS1A;AMPD2;RHOD;DUSP6;FAM53B;ARPP21;SEMA3F;MYO19;STK32C;C17orf58;CRTC1;STX19;GRIA1;KLHL24;SV2A;HIVEP1;TMEM134;TMUB2;C1QTNF4;TRIB1;RBM26;EFEMP1;PELI3;RAB26;DCUN1D4;BTBD11;CRIM1;PAX2;STX4;MEF2C;PSIP1;BDNF;SLIT2;RRAGD;TRPS1;POU3F2;HS6ST3;HHIP;DNMT3A;GPX1;BPTF;DOCK3;PIGW;MACF1;CCDC92;PLA2G6;BNC2;AUTS2;LTBP3;SSH3')
GGGCGGR_SP1_Q6	2.8742010893615774e-46	1.5826788298569525e-42	(17776, 324, 1579, 122, 'ETV5;WNT2B;RARB;R3HDM1;ACSS1;GNA12;DEF6;ADAMTSL3;MAFF;SMAD3;APOE;CAMKV;LINGO1;CADPS;C11orf68;PIGK;YARS;APEH;FUS;TOMM40;CGGBP1;ITSN2;FOXO3;CCNE1;RSU1;CXXC5;FKBP5;HTR1A;JUND;KBTBD4;SCYL1;PRPF3;LMOD1;CELF1;LNX2;GTF2I;MIR137HG;MON1A;RHOA;TMEM184B;RPA1;ERBB4;TCTA;UBTF;CASKIN1;CADM2;CIT;MST1;FBXL19;CLIP1;BCL11B;FEZ2;OVOL1;UNC79;PCDH17;MTCH2;RAB35;ZSCAN2;CRTAC1;HR;PROS1;OTUD7B;ENSA;CORO1A;PRIMA1;TCF7L2;SART1;IGF2BP1;SNX11;IGF1R;KDM2A;AMIGO3;HMGA1;PEPD;RBBP8;ANKS1A;ZBTB7A;TPBG;ADPGK;NFAT5;RABEP2;RNF123;FHIT;MYO19;CNIH2;ATXN2L;SEC11A;FNBP4;ETAA1;YWHAB;KLHL24;SV2A;HIVEP1;ZNF668;TMUB2;TRIB1;SEZ6L2;RAB1B;PELI3;AIP;OGDH;RILPL2;BCL2L13;CPNE4;IPO9;DCUN1D4;PAX2;STX4;MEF2C;PSIP1;ZCCHC8;BDNF;POU3F2;TRPS1;HS6ST3;ITGAM;DNMT3A;MAPK6;HIP1;BCL7C;PIGW;PRR14;NFE2L1;ID4;FBXO36;PSMC3;GGNBP2;GMPPB;WNK1;ZNF646;PIK3R2')
TTGTTT_FOXO4_01	3.2113823332184307e-45	1.178898454524486e-41	(17776, 324, 1344, 112, 'ETV5;SLC38A3;C11orf63;RARB;RCOR1;GIT1;TNRC6A;SCUBE3;PIAS1;ELAVL4;MAFF;SMAD3;ZZZ3;DPYSL5;SKAP1;MRPL11;NRP1;PELO;FUS;SSBP2;CGGBP1;TFAP2D;TAL1;GP2;CXXC5;FKBP5;PKD1L3;SYT4;DNAJB4;RIT2;BBS4;NOVA1;ZDHHC4;MAML3;ZNF664;MIR137HG;MON1A;PRMT6;ERBB4;ISL1;ZNF654;CADM2;CEP120;BCL11B;PCDH17;HIP1R;C6orf106;ZSCAN2;PRKD1;HR;OTUD7B;BSN;CORO1A;TCF7L2;TBX6;NEO1;HNF4G;CHST8;IGF1R;CTNNB1;CDH11;KDM2A;SLC4A1;CACNA2D2;AFF3;HMGA2;MAPK3;ANKS1A;STXBP6;DPYSL4;DUSP6;FAM53B;RPRD2;TFAP2B;FAIM2;PHTF2;C17orf53;GRIA1;KLHL24;HIVEP1;TRIB1;RAB1B;DNER;SLC22A2;EFEMP1;IP6K1;TARS2;DCUN1D4;CRIM1;PAX2;MEF2C;GABRG1;BDNF;HCAR2;TRPS1;HS6ST3;HHIP;RBM5;BPTF;CCDC92;BNC2;ID4;AGBL4;NPAS3;STK33;SPATA18;MSI1;CDK6;ATP2A2;BCL7A;NUDT3;RIOK3')
GGGAGGRR_MAZ_Q6	2.9706441769847774e-42	8.178926080283338e-39	(17776, 324, 1333, 108, 'ETV5;RARB;TNRC6A;MOV10;R3HDM1;SCUBE3;KCNB2;PDZK1IP1;MYBPC3;ELAVL4;CLOCK;ZZZ3;PPARG;CAMKV;SPI1;CADPS;LMNA;YARS;NRP1;FUS;SSBP2;FOXO3;CCNE1;MLLT10;CXXC5;HTR1A;SYT4;GALNT4;CELF1;LNX2;PURG;RHOA;PRMT6;TCTA;OPRM1;UBTF;CADM2;GADD45G;FBXL19;CLIP1;BCL11B;SYN2;PCDH17;DGKG;ZSCAN2;HR;PRSS8;PTPRG;OTUD7B;ENSA;POC1B;CORO1A;TCF7L2;TBX6;ZNF821;NEO1;IGF2BP1;HNF4G;CHST8;IGF1R;KDM2A;WWP2;HMGA1;PTPRJ;PEPD;VSX1;ALDOA;HMGA2;MAPK3;AMPD2;STXBP6;DUSP6;TPBG;FAM53B;MYO19;FAM57B;CACNA1C;ATXN2L;CRTC1;LAT;RHOC;YWHAB;GRIA1;ZNF668;C1QTNF4;SEZ6L2;TRIB1;SLC25A37;RANBP17;PELI3;AIP;RILPL2;PAX2;PSIP1;BDNF;TRPS1;POU3F2;ACAN;HS6ST3;DNMT3A;RAB3A;NOB1;PIGW;BNC2;ID4;FBXO36;GGNBP2;AUTS2;ANKRD11;CDK6;MSI1;SLC39A13;ATP2A2;WNK1;ZNF646;NUDT3')
AACTTT_UNKNOWN	1.654874885317239e-39	3.645027422399751e-36	(17776, 324, 1317, 104, 'ETV5;CDK2AP1;RARB;GIT1;RELN;R3HDM1;GOLPH3L;RSRC2;PCSK1;PKHD1;SCUBE3;ADAMTSL3;PIAS1;INVS;ELAVL4;SMAD3;CAMKV;CADPS;KNTC1;LMNA;HSD17B12;PELO;SSBP2;TFAP2D;FOXO3;TAL1;MLLT10;DIABLO;CXXC5;CDH7;TRAF3;GALNT4;RIT2;PRPF3;NOVA1;PTBP2;MAML3;DLK1;RBMS3;MIR137HG;MMP24;ERBB4;ISL1;NRXN1;BCL11B;UNC79;C6orf106;MTCH2;CRTAC1;PTPRG;OTUD7B;POC1B;PRIMA1;TCF7L2;IGF2BP1;IGF1R;CHST8;CTNNB1;GPR61;CDH11;KDM2A;WWP2;AFF3;PDE4B;MAPK3;ANKS1A;STXBP6;TPBG;NFAT5;FAM53B;ARPP21;SEMA3F;TRIB1;SPTBN2;UBN1;RILPL2;CPNE4;CALB2;CRIM1;PAX2;PPARD;MEF2C;GABRG1;HMGB1;BDNF;RRAGD;TRPS1;POU3F2;ACAN;DNMT3A;GPX1;BPTF;DOCK3;EIF5A2;NTM;BNC2;NFE2L1;NPAS3;AUTS2;GMPPB;ADCY6;CDK6;SLC39A13;TCP11')
TGGAAA_NFAT_Q4_01	1.1127924449690108e-35	2.0425305327406192e-32	(17776, 324, 1233, 96, 'ETV5;CDK2AP1;RARB;RCOR1;ACSS1;DEF6;RPL13;SEMA4D;POMC;SCUBE3;ADAMTSL3;ELAVL4;MAFF;TMBIM6;SMAD3;CAMKV;HSD17B12;PYGB;YARS;SSBP2;TFAP2D;TAL1;CDH20;SYT4;KSR2;BBS4;LMOD1;MAML3;VPS11;RBMS3;MIR137HG;RHOA;TEX15;ERBB4;TCTA;ZNF654;NFIL3;CADM2;CEP120;FBXL19;OVOL1;VPS37B;UNC79;DGKG;RPS10;CRTAC1;ACYP2;OTUD7B;ENSA;BSN;HNF4G;ADAMTS17;WWP2;AFF3;HMGA2;PDE4B;NFAT5;TULP1;MYO19;CNIH2;CACNA1C;TFAP2B;CDK11B;SV2A;HIVEP1;HTR1F;COL16A1;RBM26;SLC25A37;ATP2B1;HMGCR;CABLES1;RILPL2;MRPL28;DCUN1D4;STX4;MEF2C;PSIP1;BDNF;VPS45;TRPS1;HS6ST3;GPX1;NOB1;DOCK3;PIGW;MAPK6;S100PBP;PDE4C;BNC2;ID4;AUTS2;CDK6;ATP2A2;WNK1;NUDT3')
CTTTGT_LEF1_Q2	1.4548794089520754e-31	2.2889409901127437e-28	(17776, 324, 1272, 92, 'RARB;RCOR1;GIT1;TNRC6A;MPPED2;PCSK1;SCUBE3;IPO11;KCNB2;ASCL4;ELAVL4;SMAD3;ALPK3;DPYSL5;LINGO1;GBE1;SKAP1;FUS;FOXO3;TAL1;RPL27A;CXXC5;C1orf54;FKBP5;JUND;SYT4;DNAJB4;CELF1;PTBP2;ZNF664;ZFHX3;RBMS3;GTF2I;MIR137HG;MON1A;C12orf42;UBTF;NFIL3;GNAT1;BCL11B;PCDH17;ZSCAN2;HR;PTPRG;NEO1;IGF2BP1;IGF1R;CTNNB1;CDH11;WWP2;HMGA1;SLC4A1;DIEXF;PTPRJ;SLC39A8;AFF3;HMGA2;STXBP6;DPYSL4;DYNC1I2;ADPGK;ARPP21;SEMA3F;RBM6;PACS1;CNIH2;GRIA1;KLHL24;HIVEP1;ZNF668;TMUB2;C1QTNF4;SEZ6L2;TRIB1;IPO9;PGPEP1;DCUN1D4;CRIM1;PAX2;MEF2C;HMGB1;BDNF;RRAGD;DNMT3A;RBM5;BPTF;MAPK6;BCL7C;CCDC92;PRR14;S100PBP;BNC2;CDK6;LTBP3;ZNF646;NUDT3')
chr6p21	6.642616936155812e-29	9.144392539735495e-26	(17776, 324, 44, 23, 'LRFN2;MAPK14;HMGA1;BYSL;PNPLA1;ANKS1A;DEF6;PKHD1;PPARD;SCUBE3;BRPF3;SPDEF;TULP1;CCND3;MAPK13;PACSIN1;SNRPC;GRM4;C6orf106;RPS10;HCG14;ZNF76;TCP11;FKBP5;NUDT3')
PUJANA_BRCA1_PCC_NETWORK	1.0510087924567348e-23	1.2860844257028913e-20	(17776, 324, 1022, 72, 'IGF1R;CD19;ATP6V0A2;CENPA;GINS1;FUBP1;SRSF9;PMS2P3;RCOR1;ABCE1;ZC3H4;HMGA1;R3HDM1;PTPRJ;MFAP3;BYSL;RBBP8;AP3B1;MCM6;NUP160;ANAPC10;PAX2;PSIP1;TRIAP1;KPNA2;RPA1;PSMD9;INVS;HMGB1;ZNF337;TAOK2;ZZZ3;UBTF;NFATC2IP;SNRPD2;ZNHIT3;CDH8;GNAT1;PDE1C;SNAPC1;CCND3;CAPZA1;KNTC1;ATXN2L;PWP1;SNRPC;STIL;IL12RB1;PHTF2;NPAS1;YARS;CYB5B;FUS;SSBP2;PMAIP1;FNBP4;TOMM40;YWHAB;GTF3A;LSM4;ENSA;ANP32E;CCNE1;MLLT10;RPL27A;CCNH;BCL7A;CORO1A;HMGCR;TBX6;DNAJB4;STK24')
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	3.358045569390319e-22	3.698215585569558e-19	(17776, 324, 1171, 75, 'IGF1R;GALNT4;ATP6V0A2;CTNNB1;RILPL2;FUBP1;ABCE1;TNRC6A;PTBP2;DIEXF;R3HDM1;ZFHX3;IP6K1;RSRC2;TARS2;ALDOA;HMGA2;TOM1L1;GNA12;BYSL;NUP160;MAPK3;GTF2I;FTO;STX4;COQ5;IPO11;PTRHD1;PSIP1;DHRS11;INVS;GRB14;HMGB1;CLOCK;ZCCHC8;ST7L;TPBG;CBX1;SPDEF;TRPS1;USP4;ANAPC4;RBM5;CAPZA1;CLIP1;TMEM60;HIP1;AMZ1;COL4A3BP;FEZ2;PYGB;MTCH2;BCDIN3D;CYB5B;TOMM40;ETAA1;BCKDK;DAGLB;ITSN2;NICN1;ATXN7L3;KLHL24;SEC16B;NTNG1;ENSA;SIRT4;ATP2A2;TRIB1;MLLT10;CCNH;DIABLO;RBM26;TCP11;TCF7L2;HIVEP2')
