index	0	1	2
AACTTT_UNKNOWN	1.8701721630678183e-19	2.0596206031865883e-15	(17776, 350, 1317, 79, 'PSAT1;SLIT3;HS3ST3B1;FGFR2;SNTG1;ETV1;NOVA1;SOX14;CALN1;CNTNAP2;LRP1B;PCDH9;LOC285696;NDST4;STXBP6;EBF1;TRIM2;KCNN2;TOP1;SSBP3;FAM19A2;PCDH18;ADAMTSL3;SNTB2;SGCD;C3orf58;ATXN7L1;NCKAP5;ERBB4;MYLIP;NEUROD6;NLGN1;SYNPR;XYLT2;ADCY8;MEF2B;ARPP21;GPATCH2;TRPS1;CDH13;STARD13;CBLB;CUX1;ZNF710;COL25A1;PCSK5;ARL4A;FGF14;PLCL1;FGF12;CDH9;TAC1;NRG1;RIMS1;TMEFF2;KLF4;PITX2;KCNQ4;C17orf102;PPM1A;GPC6;SLC26A7;NPAS3;CLVS1;ADAM17;MIR17HG;CSMD3;PTPRG;KIAA1456;DOCK4;NRXN1;CHD6;CCDC88A;KIAA1468;RUNX1T1;SP4;INO80D;RORA;ESRRG')
TTGTTT_FOXO4_01	8.439208342667087e-18	4.647050073889631e-14	(17776, 350, 1344, 77, 'SLIT3;KANK1;ETV1;NOVA1;MAGI3;SASH1;PTPRM;CALN1;CDH12;DMRTA1;LHX9;KIAA1468;NDUFS4;FGF20;EBF1;STXBP6;KCNN2;MSRB3;TOP1;ARID4A;SSBP3;CACNA2D1;PCDH18;SNTB2;C3orf58;ERBB4;NEUROD6;IBSP;DLX2;TRPS1;DMP1;RORA;STARD13;CBLB;ARL4A;TAF5;FGF14;NRG1;FGF12;NDST4;CTR9;PITX2;USMG5;GFI1B;C4orf32;PTPRU;C14orf37;PLD1;SLC26A7;NPAS3;CLVS1;RASGEF1B;GRIA1;MIR17HG;STK33;INHBC;GTF2F2;SEMA5B;IMMP2L;OR10J1;GLRB;KIAA1456;OPCML;FRMD4A;MED27;GP2;SDK1;CITED2;DOCK4;RUNX2;CHD6;NAALADL2;RUNX1T1;SP4;INO80D;GPR39;FSTL5;ESRRG')
TGGAAA_NFAT_Q4_01	6.834568926103152e-15	2.508970252772467e-11	(17776, 350, 1233, 68, 'SLIT3;ESRRG;HS3ST3B1;GRM8;ETV1;NEDD4L;SOX14;SASH1;CNTNAP2;LRP1B;PIGN;GFOD1;KIAA1468;NDUFS4;EBF1;KCNN2;ITGA8;POGK;ARID4A;IL20RB;ADAMTSL3;SGCD;FHDC1;ATXN7L1;XPNPEP1;NCKAP5;ERBB4;XYLT2;IBSP;DMP1;TRPS1;ZNF710;STARD13;PCSK5;PLCL1;FGF14;YWHAQ;FGF12;TAC1;NRG1;NDST4;CACNA1C;MYO1C;PITX2;USMG5;KCNQ4;C4orf32;SLC26A7;DKK2;CLVS1;EN1;MIR17HG;AMPH;KIAA1456;OPCML;GADL1;CITED2;DOCK4;CNTN5;PLOD2;NAALADL2;FASTKD2;RUNX1T1;HGF;INO80D;RORA;FSTL5;R3HDM2')
GGGAGGRR_MAZ_Q6	9.31019130451432e-14	2.563328420915405e-10	(17776, 350, 1333, 69, 'WDR12;SLIT3;ESRRG;ZNF263;HTR1A;ETV1;PLEKHA6;CALN1;ZNRF1;CNTNAP2;PRKCE;FRMD3;KLHL1;PCDH9;LHX9;NDUFS4;MOCS1;STXBP6;EBF1;SUPT3H;UBE2D3;POGK;TPT1;ARID4A;SSBP3;C3orf58;ATXN7L1;VPS13C;CLIC5;NCKAP5;XYLT2;NLGN1;RORA;TRPS1;PTPN5;ZNF710;COL25A1;CBLB;NDST4;FGF14;YWHAQ;TFAP2C;TAC1;NRG1;CLIP1;CACNA1C;RIMS1;TRMT1L;SORCS1;PITX2;KCNQ4;C17orf102;PPM1A;DKK2;RANBP17;ADAM17;GRIA1;ARL6IP6;AMPH;MIR17HG;PTPRG;NPY;DOCK4;BMP7;GRM6;SP4;RAPGEF1;FSTL5;R3HDM2')
GGGCGGR_SP1_Q6	3.142906777071977e-11	6.922566467178736e-08	(17776, 350, 1579, 71, 'WDR12;ITGA6;HS3ST3B1;BCL2L13;HTR1A;ETV1;ACTN4;PRKCE;GRIN2A;MANBA;UGDH;UBE2D3;KCNN2;PTER;TPT1;TOP1;ARID4A;IL20RB;ELAC2;PNPT1;ADAMTSL3;SNTB2;C3orf58;ERBB4;CLIC5;MYLIP;XYLT2;ASNS;MAMDC2;ADCY8;TRPS1;ZNF710;PCSK5;TAF5;ARL4A;YWHAQ;FGF12;TFAP2C;CLIP1;MYO1C;RIMS1;CTR9;KLF4;TADA1;PITX2;USMG5;KCNQ4;C17orf102;PPM1A;GPC6;RPE;C4orf32;DKK2;EN1;ADAM17;MIR17HG;ARL6IP6;RAD9B;IMMP2L;SDK1;POLR2D;NPY;DOCK4;CITED2;CHD6;CCDC88A;BMP7;DLEU2;SP4;INO80D;FSTL5')
TAATTA_CHX10_01	1.0527418991529973e-10	1.9323077558953265e-07	(17776, 350, 583, 38, 'SNTG1;GRM8;ETV1;NOVA1;PLEKHA6;CALN1;DMRTA1;SUPT3H;MSRB3;ITGA8;SSBP3;FAM169B;PCDH18;ATXN7L1;NCKAP5;ERBB4;XYLT2;ARPP21;DLX2;MEF2B;STARD13;CBLB;NDST4;ACTR10;TAC1;MYO1C;PITX2;CAB39;SLC26A7;DPP10;EN1;SEMA5B;FAM89A;CITED2;NAALADL2;RUNX1T1;RORA;LMO1')
BENPORATH_ES_WITH_H3K27ME3	1.9026231019456118e-10	2.993369745961003e-07	(17776, 350, 795, 45, 'LRFN2;SLIT3;HS3ST3B1;SOX14;PRKCE;FRMD3;KLHL1;TRIM67;C1orf94;FGF20;EBF1;STXBP6;PTPRT;ERBB4;CLIC5;WSCD1;NRXN1;SLIT2;ADCY8;DLX2;SMOC2;TMEFF2;DMRT1;COL25A1;NRG1;TAC1;SNAI2;SORCS1;KLF4;PITX2;RASSF5;C17orf102;PTPRU;DKK2;EN1;AMPH;CSMD3;CSMD1;FAM89A;KCNH1;RUNX2;GRM6;HTR1A;DSC3;LMO1')
CAGGTG_E12_Q6	2.4482275466290686e-09	3.3702912463782417e-06	(17776, 350, 1528, 65, 'ITGA6;ESRRG;GRM8;ETV1;NEDD4L;SOX14;SASH1;ZNRF1;MAGI3;CALN1;RASD2;KLHL1;GRIN2A;ADAMTS19;GMPR;NDUFS4;UGDH;EBF1;UBE2D3;KCNN2;SSBP3;FAM19A2;ATXN7L1;NCKAP5;ERBB4;MYLIP;SLIT2;NRXN1;ADCY8;ARPP21;SMOC2;DLX2;SCUBE1;CDH13;ZNF710;TRPS1;STARD13;ARL4A;TMEFF2;TFAP2C;NRG1;FGF12;TAC1;PPTC7;KLF4;KCNQ4;CRABP2;CLVS1;RASGEF1B;GRIA1;NCK2;SDK1;KIAA1456;FRMD4A;LRIG1;CITED2;CNTN5;CHD6;PLOD2;KIAA1468;BMP7;RUNX1T1;HGF;INO80D;LMO1')
MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3	3.0546915705401114e-09	3.737924251817583e-06	(17776, 350, 837, 44, 'HS3ST3B1;FGFR2;KANK1;GRM8;SASH1;PRODH;LHX9;ADAMTS19;SNX8;STXBP6;EBF1;ITGA8;FAM19A2;CCDC88C;FHDC1;DOCK1;ATP8B1;UTRN;CLIC5;DYSF;SCUBE1;DLX2;SMOC2;CDH13;PTPN5;KIAA1217;KLF4;PLEKHG3;MYO16;MOCOS;PTPRU;DPP10;HS3ST3A1;EN1;EGFR;KCNJ6;SEMA5B;EZR;GPR139;KCNH1;PLOD2;BMP7;HTR1A;LMO1')
OCT_C	4.304292522892934e-09	4.574998732617174e-06	(17776, 350, 184, 19, 'COL25A1;MIR17HG;FGFR2;FGF14;FGF12;ETV1;OR10J1;PLEKHA6;SASH1;STXBP6;KLHL1;CHD6;SYNPR;SLC26A7;NRXN1;SH3GL3;FSTL5;FGF20;EBF1')
